Property_ID,Has_Gym,Has_Swimming_Pool,Has_Security,Has_Parking,Has_Power_Backup
PROP_2458,0,0,1,1,0
PROP_2459,0,1,0,0,1
PROP_2460,1,0,1,1,1
PROP_2461,0,0,1,0,0
PROP_2462,1,0,0,0,1
PROP_2463,0,0,1,0,1
PROP_2464,1,1,1,0,1
PROP_2465,1,0,0,0,0
PROP_2466,0,1,0,1,0
PROP_2467,0,0,1,1,0
PROP_2468,1,0,0,1,0
PROP_2469,1,0,1,0,0
PROP_2470,1,1,1,0,1
PROP_2471,1,1,1,0,0
PROP_2472,1,0,0,1,1
PROP_2473,1,1,0,0,0
PROP_2474,0,0,0,0,0
PROP_2475,1,0,0,1,0
PROP_2476,1,1,1,0,0
PROP_2477,0,1,0,0,0
PROP_2478,1,1,1,0,0
PROP_2479,0,0,1,0,1
PROP_2480,1,0,0,1,0
PROP_2481,0,0,0,0,0
PROP_2482,0,1,1,0,1
PROP_2483,1,0,0,0,0
PROP_2484,0,1,1,1,0
PROP_2485,1,0,1,1,0
PROP_2486,0,0,1,1,1
PROP_2487,1,1,0,0,0
PROP_2488,0,0,1,0,1
PROP_2489,1,0,0,1,1
PROP_2490,1,0,0,0,1
PROP_2491,1,1,0,0,1
PROP_2492,1,1,0,0,0
PROP_2493,1,0,0,1,1
PROP_2494,1,0,0,1,1
PROP_2495,0,0,1,1,1
PROP_2496,0,0,1,1,1
PROP_2497,1,0,1,0,1
PROP_2498,1,0,1,1,1
PROP_2499,1,1,1,1,0
PROP_2500,1,1,0,0,0
PROP_2501,1,1,1,0,0
PROP_2502,0,1,1,0,0
PROP_2503,1,1,0,1,0
PROP_2504,1,0,1,0,1
PROP_2505,0,0,0,1,0
PROP_2506,1,1,0,0,0
PROP_2507,0,1,0,0,0
PROP_2508,1,1,1,1,0
PROP_2509,0,1,0,1,0
PROP_2510,0,0,0,0,0
PROP_2511,0,1,1,0,0
PROP_2512,1,1,0,1,1
PROP_2513,0,1,0,0,0
PROP_2514,1,0,1,0,0
PROP_2515,0,0,0,1,0
PROP_2516,0,1,1,1,0
PROP_2517,0,1,1,0,1
PROP_2518,1,0,0,0,0
PROP_2519,1,1,1,0,0
PROP_2520,0,1,1,0,1
PROP_2521,1,0,0,0,0
PROP_2522,0,1,0,1,0
PROP_2523,1,0,1,0,1
PROP_2524,1,0,0,1,1
PROP_2525,0,1,1,1,1
PROP_2526,1,1,0,0,0
PROP_2527,0,0,1,1,1
PROP_2528,1,1,1,0,0
PROP_2529,0,0,1,1,0
PROP_2530,1,0,1,0,0
PROP_2531,1,1,1,0,1
PROP_2532,1,1,1,1,0
PROP_2533,0,1,1,1,0
PROP_2534,0,0,0,1,0
PROP_2535,0,0,0,0,1
PROP_2536,0,0,1,0,0
PROP_2537,0,1,0,0,1
PROP_2538,1,1,1,1,1
PROP_2539,0,0,0,1,1
PROP_2540,0,1,0,0,1
PROP_2541,0,0,0,1,1
PROP_2542,0,0,1,0,0
PROP_2543,0,1,1,1,0
PROP_2544,0,0,1,0,0
PROP_2545,1,1,1,0,1
PROP_2546,0,1,0,1,1
PROP_2547,0,1,1,1,1
PROP_2548,1,0,0,0,1
PROP_2549,1,1,0,1,0
PROP_2550,1,0,1,0,0
PROP_2551,1,1,0,1,1
PROP_2552,0,0,0,0,0
PROP_2553,0,0,0,0,0
PROP_2554,0,1,1,0,0
PROP_2555,0,1,1,0,0
PROP_2556,1,0,0,0,0
PROP_2557,1,1,1,1,0
PROP_2558,0,0,1,1,0
PROP_2559,1,0,1,1,1
PROP_2560,1,0,1,1,1
PROP_2561,1,1,1,1,0
PROP_2562,1,0,0,0,1
PROP_2563,1,1,1,1,1
PROP_2564,0,1,1,1,0
PROP_2565,1,1,1,1,0
PROP_2566,1,0,0,1,0
PROP_2567,1,0,0,1,0
PROP_2568,1,0,1,1,1
PROP_2569,0,1,0,1,0
PROP_2570,0,1,1,0,0
PROP_2571,0,0,0,0,1
PROP_2572,1,1,1,0,1
PROP_2573,0,0,1,0,0
PROP_2574,0,1,0,0,0
PROP_2575,0,0,0,1,1
PROP_2576,1,0,0,1,0
PROP_2577,1,1,0,0,0
PROP_2578,0,0,1,1,1
PROP_2579,1,1,1,1,0
PROP_2580,0,1,1,1,1
PROP_2581,1,0,1,0,0
PROP_2582,1,0,1,1,0
PROP_2583,1,1,0,1,1
PROP_2584,0,1,1,1,0
PROP_2585,0,1,0,1,1
PROP_2586,0,0,0,0,0
PROP_2587,1,0,0,0,0
PROP_2588,0,0,0,0,1
PROP_2589,0,1,1,0,0
PROP_2590,0,0,0,1,1
PROP_2591,0,1,0,0,1
PROP_2592,1,0,1,1,1
PROP_2593,0,1,0,1,0
PROP_2594,1,0,0,1,1
PROP_2595,1,1,1,1,1
PROP_2596,1,1,0,1,0
PROP_2597,0,1,0,1,0
PROP_2598,0,0,1,0,1
PROP_2599,0,1,0,1,0
PROP_2600,0,0,0,0,0
PROP_2601,1,0,0,1,0
PROP_2602,1,1,1,1,1
PROP_2603,0,1,0,0,1
PROP_2604,0,1,0,1,0
PROP_2605,1,0,0,1,0
PROP_2606,0,0,0,1,0
PROP_2607,0,0,1,0,0
PROP_2608,1,1,1,0,0
PROP_2609,0,0,1,0,0
PROP_2610,0,0,0,1,0
PROP_2611,1,1,0,1,1
PROP_2612,1,0,1,1,0
PROP_2613,1,0,1,1,0
PROP_2614,1,0,0,1,1
PROP_2615,0,0,1,0,1
PROP_2616,0,0,0,1,0
PROP_2617,0,0,1,1,1
PROP_2618,0,1,0,1,0
PROP_2619,0,1,1,0,0
PROP_2620,0,1,0,1,0
PROP_2621,1,0,1,0,1
PROP_2622,0,0,0,1,0
PROP_2623,0,0,1,0,0
PROP_2624,1,0,1,0,0
PROP_2625,0,1,0,0,0
PROP_2626,0,0,1,1,1
PROP_2627,1,1,0,1,1
PROP_2628,1,1,1,1,0
PROP_2629,1,0,1,1,0
PROP_2630,0,1,1,0,1
PROP_2631,1,1,1,0,1
PROP_2632,0,0,0,1,0
PROP_2633,1,0,1,0,0
PROP_2634,1,0,0,0,1
PROP_2635,1,1,0,0,1
PROP_2636,1,1,0,1,0
PROP_2637,1,1,1,0,1
PROP_2638,0,0,1,0,0
PROP_2639,0,1,1,1,1
PROP_2640,0,0,0,0,0
PROP_2641,1,0,0,0,1
PROP_2642,0,1,0,0,1
PROP_2643,0,0,1,1,1
PROP_2644,0,0,0,1,0
PROP_2645,0,0,0,0,0
PROP_2646,0,1,1,1,0
PROP_2647,1,1,1,1,1
PROP_2648,0,1,1,1,0
PROP_2649,1,1,1,0,1
PROP_2650,0,0,1,0,1
PROP_2651,1,1,0,0,1
PROP_2652,1,0,0,0,0
PROP_2653,0,0,0,1,1
PROP_2654,1,1,0,1,0
PROP_2655,0,1,1,1,1
PROP_2656,0,0,1,1,0
PROP_2657,0,1,0,0,1
PROP_2658,0,1,0,1,0
PROP_2659,0,1,0,1,1
PROP_2660,1,1,1,1,1
PROP_2661,0,0,1,1,1
PROP_2662,0,0,0,1,1
PROP_2663,1,1,1,0,1
PROP_2664,1,0,0,0,1
PROP_2665,0,0,1,1,0
PROP_2666,1,1,0,0,1
PROP_2667,0,1,1,0,1
PROP_2668,0,1,0,0,1
PROP_2669,1,1,1,1,1
PROP_2670,1,1,0,1,0
PROP_2671,0,0,0,0,0
PROP_2672,0,0,1,1,0
PROP_2673,1,0,1,0,0
PROP_2674,1,1,0,1,1
PROP_2675,1,0,0,0,1
PROP_2676,1,0,1,0,0
PROP_2677,1,1,1,0,0
PROP_2678,0,0,0,1,1
PROP_2679,1,1,0,1,0
PROP_2680,0,0,1,0,0
PROP_2681,1,0,1,1,1
PROP_2682,1,0,0,0,1
PROP_2683,1,1,0,0,1
PROP_2684,0,0,0,0,0
PROP_2685,0,1,0,1,1
PROP_2686,1,1,1,1,1
PROP_2687,0,1,0,1,0
PROP_2688,1,1,1,1,0
PROP_2689,1,0,1,1,0
PROP_2690,0,0,0,1,0
PROP_2691,0,1,0,1,0
PROP_2692,1,1,0,0,1
PROP_2693,1,0,1,1,1
PROP_2694,0,1,0,0,1
PROP_2695,1,0,1,0,0
PROP_2696,1,0,1,1,1
PROP_2697,1,0,0,0,0
PROP_2698,0,1,0,0,1
PROP_2699,0,0,0,0,0
PROP_2700,1,0,0,0,1
PROP_2701,1,1,1,0,1
PROP_2702,1,0,0,1,1
PROP_2703,1,1,1,0,0
PROP_2704,0,1,1,0,0
PROP_2705,0,0,0,1,1
PROP_2706,1,0,1,1,1
PROP_2707,0,1,0,1,0
PROP_2708,0,0,0,1,0
PROP_2709,0,1,1,0,0
PROP_2710,0,1,1,0,1
PROP_2711,1,1,0,1,1
PROP_2712,1,1,0,0,1
PROP_2713,0,0,1,0,1
PROP_2714,1,0,0,1,0
PROP_2715,1,1,0,0,0
PROP_2716,0,0,0,0,0
PROP_2717,0,0,0,1,0
PROP_2718,0,0,1,0,1
PROP_2719,0,1,0,1,1
PROP_2720,0,1,1,1,1
PROP_2721,1,0,0,1,1
PROP_2722,0,0,0,1,1
PROP_2723,0,1,1,0,1
PROP_2724,0,1,1,0,1
PROP_2725,0,1,1,0,1
PROP_2726,1,0,0,1,1
PROP_2727,1,1,0,0,1
PROP_2728,0,0,0,0,1
PROP_2729,1,0,1,0,1
PROP_2730,0,0,0,1,0
PROP_2731,0,0,1,1,1
PROP_2732,1,1,1,1,0
PROP_2733,1,0,1,1,0
PROP_2734,1,1,1,1,0
PROP_2735,1,0,0,1,1
PROP_2736,0,1,0,0,0
PROP_2737,0,1,1,0,1
PROP_2738,1,0,0,1,1
PROP_2739,1,1,1,0,0
PROP_2740,0,0,0,1,1
PROP_2741,1,1,0,0,1
PROP_2742,1,0,1,1,1
PROP_2743,1,0,0,0,1
PROP_2744,1,1,0,0,0
PROP_2745,0,0,0,0,1
PROP_2746,1,0,0,0,0
PROP_2747,0,1,1,0,1
PROP_2748,1,1,1,1,1
PROP_2749,1,1,1,0,1
PROP_2750,1,0,0,1,0
PROP_2751,1,0,0,1,1
PROP_2752,1,0,1,1,0
PROP_2753,1,1,1,0,1
PROP_2754,1,1,0,0,1
PROP_2755,0,1,0,0,1
PROP_2756,1,0,0,1,1
PROP_2757,1,1,0,0,1
PROP_2758,1,1,1,1,0
PROP_2759,0,1,1,0,1
PROP_2760,1,0,1,0,1
PROP_2761,1,0,1,0,0
PROP_2762,1,1,1,1,0
PROP_2763,1,1,1,0,0
PROP_2764,0,0,0,0,0
PROP_2765,1,0,0,1,1
PROP_2766,1,1,0,0,1
PROP_2767,1,1,1,0,0
PROP_2768,0,1,0,1,0
PROP_2769,0,1,1,0,1
PROP_2770,0,0,1,1,0
PROP_2771,1,1,0,1,0
PROP_2772,1,0,1,1,1
PROP_2773,1,1,0,1,1
PROP_2774,1,0,0,0,0
PROP_2775,0,0,1,1,1
PROP_2776,0,0,0,0,0
PROP_2777,0,1,0,0,1
PROP_2778,0,1,0,0,1
PROP_2779,0,1,0,0,0
PROP_2780,1,0,1,0,0
PROP_2781,0,1,1,1,0
PROP_2782,1,1,0,0,0
PROP_2783,1,0,0,1,0
PROP_2784,0,1,1,0,1
PROP_2785,1,1,1,1,0
PROP_2786,0,1,1,1,0
PROP_2787,1,0,0,0,1
PROP_2788,0,0,1,0,1
PROP_2789,1,1,1,0,0
PROP_2790,1,0,0,0,0
PROP_2791,0,0,1,0,0
PROP_2792,0,0,0,1,1
PROP_2793,1,1,0,1,1
PROP_2794,0,1,0,0,0
PROP_2795,0,0,0,0,0
PROP_2796,1,0,1,1,1
PROP_2797,1,1,0,1,0
PROP_2798,1,0,1,1,1
PROP_2799,1,0,0,0,1
PROP_2800,1,1,1,1,0
PROP_2801,1,0,1,0,0
PROP_2802,1,0,0,1,1
PROP_2803,1,1,0,1,0
PROP_2804,0,1,0,0,1
PROP_2805,0,0,1,0,1
PROP_2806,1,1,0,1,0
PROP_2807,0,1,0,1,0
PROP_2808,0,1,1,0,1
PROP_2809,1,0,1,0,1
PROP_2810,1,1,0,1,1
PROP_2811,0,1,1,1,1
PROP_2812,0,1,0,1,0
PROP_2813,1,0,0,1,0
PROP_2814,1,1,0,1,0
PROP_2815,0,0,0,0,0
PROP_2816,0,0,1,1,1
PROP_2817,0,1,0,0,0
PROP_2818,0,0,0,0,0
PROP_2819,0,1,0,1,0
PROP_2820,0,1,0,0,0
PROP_2821,0,1,0,0,0
PROP_2822,0,0,1,1,1
PROP_2823,1,1,0,1,1
PROP_2824,0,0,1,0,0
PROP_2825,1,0,0,0,0
PROP_2826,0,1,0,1,1
PROP_2827,0,0,1,0,0
PROP_2828,1,1,1,1,1
PROP_2829,1,0,0,0,0
PROP_2830,1,1,0,1,0
PROP_2831,1,1,0,0,0
PROP_2832,0,1,1,0,1
PROP_2833,1,0,0,0,1
PROP_2834,0,0,1,1,0
PROP_2835,0,1,1,0,0
PROP_2836,0,1,0,0,0
PROP_2837,1,0,0,1,0
PROP_2838,1,0,0,0,1
PROP_2839,0,0,1,0,0
PROP_2840,1,1,1,0,0
PROP_2841,0,0,0,1,1
PROP_2842,1,0,0,0,1
PROP_2843,1,0,0,0,1
PROP_2844,0,1,0,1,1
PROP_2845,0,1,0,0,1
PROP_2846,0,1,0,1,0
PROP_2847,1,0,1,0,1
PROP_2848,0,1,1,1,0
PROP_2849,0,0,0,0,0
PROP_2850,1,0,0,0,0
PROP_2851,0,0,1,1,1
PROP_2852,1,1,0,1,0
PROP_2853,0,0,1,1,1
PROP_2854,0,0,0,0,0
PROP_2855,1,1,0,1,0
PROP_2856,1,1,1,1,0
PROP_2857,0,0,0,1,0
PROP_2858,0,0,0,0,0
PROP_2859,1,1,0,1,1
PROP_2860,1,0,0,1,0
PROP_2861,0,0,0,0,0
PROP_2862,0,0,1,0,0
PROP_2863,1,0,0,1,0
PROP_2864,1,0,1,0,0
PROP_2865,1,1,1,1,0
PROP_2866,1,0,1,1,1
PROP_2867,1,1,0,0,0
PROP_2868,0,1,0,0,1
PROP_2869,0,0,0,0,0
PROP_2870,0,0,1,1,1
PROP_2871,0,1,1,0,0
PROP_2872,1,1,0,1,1
PROP_2873,0,0,0,1,0
PROP_2874,0,0,0,1,0
PROP_2875,1,1,0,0,0
PROP_2876,0,1,0,0,1
PROP_2877,1,1,1,1,0
PROP_2878,1,1,0,0,0
PROP_2879,1,0,1,1,0
PROP_2880,0,1,0,0,1
PROP_2881,0,1,0,1,0
PROP_2882,1,1,1,1,0
PROP_2883,1,0,0,1,0
PROP_2884,1,1,0,1,1
PROP_2885,1,0,0,1,0
PROP_2886,0,0,1,1,0
PROP_2887,0,0,0,0,1
PROP_2888,0,1,0,1,1
PROP_2889,1,1,1,0,0
PROP_2890,1,0,0,1,0
PROP_2891,0,1,1,1,1
PROP_2892,0,0,0,0,1
PROP_2893,1,0,1,0,1
PROP_2894,0,0,0,1,0
PROP_2895,0,1,1,1,0
PROP_2896,0,0,1,1,1
PROP_2897,1,0,0,1,1
PROP_2898,0,1,1,1,0
PROP_2899,1,0,1,0,1
PROP_2900,1,0,1,0,1
PROP_2901,1,0,1,1,1
PROP_2902,1,0,0,1,0
PROP_2903,1,1,1,0,1
PROP_2904,0,1,0,0,1
PROP_2905,0,1,1,1,1
PROP_2906,0,1,0,1,1
PROP_2907,0,0,0,1,0
PROP_2908,0,0,1,1,1
PROP_2909,1,1,1,0,0
PROP_2910,0,0,1,1,0
PROP_2911,0,0,0,0,0
PROP_2912,0,0,1,1,0
PROP_2913,1,0,0,0,0
PROP_2914,0,0,0,0,0
PROP_2915,0,0,0,0,1
PROP_2916,1,1,1,0,1
PROP_2917,1,0,1,0,1
PROP_2918,1,1,1,0,0
PROP_2919,0,1,1,0,1
PROP_2920,0,1,0,0,0
PROP_2921,1,0,0,1,1
PROP_2922,0,0,0,0,1
PROP_2923,0,0,1,1,1
PROP_2924,0,0,1,0,1
PROP_2925,1,1,1,1,0
PROP_2926,1,1,0,1,0
PROP_2927,1,1,1,0,0
PROP_2928,1,1,1,1,0
PROP_2929,0,0,1,0,1
PROP_2930,1,0,0,1,1
PROP_2931,0,1,0,1,1
PROP_2932,0,1,0,0,1
PROP_2933,1,0,1,1,1
PROP_2934,0,1,0,0,0
PROP_2935,1,0,1,1,0
PROP_2936,0,1,0,1,1
PROP_2937,1,1,0,0,1
PROP_2938,0,0,1,1,1
PROP_2939,0,1,1,1,0
PROP_2940,0,0,0,1,1
PROP_2941,0,0,0,1,0
PROP_2942,0,1,1,1,1
PROP_2943,0,1,0,0,0
PROP_2944,1,0,1,0,0
PROP_2945,1,1,0,0,0
PROP_2946,1,1,1,1,1
PROP_2947,0,0,0,1,1
PROP_2948,1,0,1,0,1
PROP_2949,0,1,0,1,0
PROP_2950,0,1,1,0,0
PROP_2951,0,0,1,0,0
PROP_2952,1,1,1,0,0
PROP_2953,1,0,0,1,0
PROP_2954,0,0,0,0,1
PROP_2955,0,1,0,0,0
PROP_2956,0,0,0,1,1
PROP_2957,0,0,0,0,1
PROP_2958,0,1,1,0,1
PROP_2959,1,1,0,0,1
PROP_2960,0,1,0,1,1
PROP_2961,1,1,0,0,1
PROP_2962,1,1,1,0,1
PROP_2963,0,1,1,1,1
PROP_2964,0,1,0,0,0
PROP_2965,0,0,0,1,1
PROP_2966,1,0,0,1,0
PROP_2967,1,1,1,1,1
PROP_2968,0,0,1,0,1
PROP_2969,1,0,1,1,0
PROP_2970,0,1,0,1,0
PROP_2971,1,0,1,1,1
PROP_2972,0,1,1,0,1
PROP_2973,1,1,1,0,0
PROP_2974,1,1,0,0,0
PROP_2975,0,1,1,0,1
PROP_2976,0,0,1,1,0
PROP_2977,0,1,0,0,1
PROP_2978,0,0,1,1,0
PROP_2979,0,1,0,1,1
PROP_2980,1,1,0,0,1
PROP_2981,1,0,0,0,0
PROP_2982,1,1,1,0,0
PROP_2983,0,1,1,1,0
PROP_2984,0,0,0,0,0
PROP_2985,0,1,0,1,1
PROP_2986,0,1,1,0,1
PROP_2987,1,0,0,1,0
PROP_2988,1,0,0,1,1
PROP_2989,0,1,1,1,1
PROP_2990,1,1,1,0,1
PROP_2991,0,1,1,0,1
PROP_2992,1,1,1,1,0
PROP_2993,0,0,1,0,1
PROP_2994,0,0,1,0,0
PROP_2995,0,0,0,1,0
PROP_2996,0,1,1,0,0
PROP_2997,0,1,0,0,0
PROP_2998,0,1,0,1,0
PROP_2999,1,1,0,1,1
PROP_3000,0,0,1,0,0
PROP_3001,0,1,0,1,1
PROP_3002,1,0,0,0,1
PROP_3003,1,1,0,0,0
PROP_3004,1,0,0,0,1
PROP_3005,1,1,1,0,0
PROP_3006,1,0,1,1,0
PROP_3007,0,0,1,1,1
PROP_3008,1,1,1,1,0
PROP_3009,1,1,1,0,1
PROP_3010,0,1,0,1,1
PROP_3011,1,1,0,0,1
PROP_3012,0,0,1,0,0
PROP_3013,1,1,0,0,1
PROP_3014,0,1,1,0,0
PROP_3015,1,0,0,0,1
PROP_3016,0,1,0,1,0
PROP_3017,0,0,0,0,1
PROP_3018,0,0,1,0,0
PROP_3019,1,0,1,1,0
PROP_3020,1,0,0,0,0
PROP_3021,1,1,0,0,0
PROP_3022,0,1,1,1,0
PROP_3023,1,0,1,1,1
PROP_3024,0,1,1,0,0
PROP_3025,0,0,0,0,1
PROP_3026,1,1,0,0,1
PROP_3027,1,1,0,1,1
PROP_3028,0,1,0,0,1
PROP_3029,1,0,0,0,1
PROP_3030,0,0,0,0,1
PROP_3031,0,1,0,0,1
PROP_3032,0,0,0,1,0
PROP_3033,0,1,0,0,1
PROP_3034,0,0,0,1,1
PROP_3035,1,0,1,0,0
PROP_3036,0,0,1,0,1
PROP_3037,0,1,1,1,1
PROP_3038,1,1,1,1,0
PROP_3039,1,0,0,0,1
PROP_3040,0,1,1,1,1
PROP_3041,1,1,1,0,1
PROP_3042,1,1,0,0,0
PROP_3043,1,1,1,0,1
PROP_3044,1,0,1,1,0
PROP_3045,0,0,1,1,1
PROP_3046,1,0,1,0,1
PROP_3047,0,0,1,1,1
PROP_3048,1,1,0,0,1
PROP_3049,0,1,1,0,0
PROP_3050,0,1,0,0,1
PROP_3051,0,0,0,0,0
PROP_3052,1,0,1,1,1
PROP_3053,1,0,0,0,0
PROP_3054,0,0,1,0,0
PROP_3055,0,0,1,1,1
PROP_3056,0,0,0,1,0
PROP_3057,0,0,1,0,1
PROP_3058,0,0,0,1,0
PROP_3059,0,1,1,1,1
PROP_3060,1,1,0,1,1
PROP_3061,0,1,0,1,1
PROP_3062,1,0,1,1,0
PROP_3063,1,0,1,1,1
PROP_3064,1,0,0,1,0
PROP_3065,1,1,1,0,1
PROP_3066,0,0,1,1,0
PROP_3067,0,0,0,0,0
PROP_3068,1,0,0,1,1
PROP_3069,1,1,1,0,0
PROP_3070,0,1,0,1,1
PROP_3071,1,0,0,0,0
PROP_3072,1,0,1,0,1
PROP_3073,0,1,0,0,1
PROP_3074,1,0,0,0,0
PROP_3075,1,1,1,1,0
PROP_3076,1,0,0,0,0
PROP_3077,0,0,1,0,1
PROP_3078,0,1,0,0,0
PROP_3079,1,0,1,0,0
PROP_3080,0,1,0,0,1
PROP_3081,0,1,1,0,0
PROP_3082,0,0,0,0,1
PROP_3083,0,1,1,1,1
PROP_3084,1,1,0,1,1
PROP_3085,0,1,1,0,0
PROP_3086,1,1,1,0,1
PROP_3087,0,1,0,0,1
PROP_3088,1,0,1,0,0
PROP_3089,0,1,1,0,0
PROP_3090,1,1,0,1,0
PROP_3091,0,1,1,1,0
PROP_3092,0,1,1,0,1
PROP_3093,0,0,1,1,0
PROP_3094,0,1,1,1,0
PROP_3095,0,0,0,1,1
PROP_3096,1,0,1,1,1
PROP_3097,0,1,0,1,1
PROP_3098,1,1,0,0,1
PROP_3099,1,0,1,0,1
PROP_3100,0,0,0,1,1
PROP_3101,1,0,0,0,0
PROP_3102,0,1,1,0,1
PROP_3103,1,1,0,0,0
PROP_3104,0,0,1,0,1
PROP_3105,0,0,0,0,0
PROP_3106,0,0,0,1,0
PROP_3107,1,1,0,0,1
PROP_3108,1,1,0,1,0
PROP_3109,0,1,1,0,0
PROP_3110,1,1,1,1,1
PROP_3111,1,0,1,0,1
PROP_3112,1,0,0,1,0
PROP_3113,0,0,0,0,0
PROP_3114,1,0,1,0,0
PROP_3115,1,0,1,0,1
PROP_3116,1,0,1,1,0
PROP_3117,0,1,0,0,0
PROP_3118,0,0,0,0,0
PROP_3119,0,1,1,0,1
PROP_3120,0,1,1,1,1
PROP_3121,0,1,0,0,0
PROP_3122,0,0,0,1,0
PROP_3123,1,1,0,0,1
PROP_3124,1,1,0,1,0
PROP_3125,0,1,0,1,0
PROP_3126,0,0,1,1,1
PROP_3127,1,1,0,0,0
PROP_3128,0,1,0,0,1
PROP_3129,1,0,0,0,0
PROP_3130,0,0,0,1,0
PROP_3131,1,0,0,1,0
PROP_3132,0,0,0,1,1
PROP_3133,0,0,0,0,1
PROP_3134,1,0,0,0,1
PROP_3135,0,0,1,0,1
PROP_3136,1,1,0,0,0
PROP_3137,1,1,0,0,0
PROP_3138,0,1,0,1,1
PROP_3139,1,0,0,1,1
PROP_3140,1,0,1,1,1
PROP_3141,1,0,0,0,1
PROP_3142,0,1,1,0,1
PROP_3143,1,0,0,1,1
PROP_3144,0,1,0,1,0
PROP_3145,1,0,1,0,0
PROP_3146,0,0,1,1,1
PROP_3147,0,0,0,1,0
PROP_3148,1,1,0,1,0
PROP_3149,1,1,1,1,0
PROP_3150,1,1,1,1,0
PROP_3151,1,0,1,0,0
PROP_3152,0,0,1,1,1
PROP_3153,1,1,0,1,1
PROP_3154,0,0,1,0,0
PROP_3155,0,1,0,0,1
PROP_3156,1,0,0,1,1
PROP_3157,1,0,0,1,1
PROP_3158,0,0,0,0,1
PROP_3159,1,1,1,1,0
PROP_3160,0,1,0,0,1
PROP_3161,1,1,0,0,1
PROP_3162,1,0,1,1,1
PROP_3163,0,0,1,0,1
PROP_3164,1,0,1,1,0
PROP_3165,0,0,1,0,0
PROP_3166,1,0,0,0,0
PROP_3167,0,1,1,1,1
PROP_3168,1,1,0,0,1
PROP_3169,0,1,0,0,1
PROP_3170,1,0,0,0,1
PROP_3171,0,1,0,0,0
PROP_3172,1,1,0,0,1
PROP_3173,0,1,1,1,1
PROP_3174,1,1,1,0,0
PROP_3175,1,0,0,0,0
PROP_3176,1,0,0,0,0
PROP_3177,1,0,0,0,1
PROP_3178,0,0,0,1,1
PROP_3179,0,1,0,1,0
PROP_3180,1,1,1,1,1
PROP_3181,1,0,0,0,1
PROP_3182,0,0,1,1,0
PROP_3183,1,1,1,1,0
PROP_3184,0,0,0,1,0
PROP_3185,0,1,1,1,1
PROP_3186,1,0,0,1,1
PROP_3187,1,1,0,0,0
PROP_3188,0,1,1,1,0
PROP_3189,0,0,1,1,0
PROP_3190,1,1,0,0,0
PROP_3191,0,0,1,1,1
PROP_3192,1,1,1,0,0
PROP_3193,1,1,1,1,0
PROP_3194,1,1,1,0,0
PROP_3195,1,0,0,1,1
PROP_3196,0,0,1,0,1
PROP_3197,1,0,0,0,1
PROP_3198,0,0,1,0,0
PROP_3199,1,1,1,1,0
PROP_3200,1,1,1,1,1
PROP_3201,0,0,0,1,0
PROP_3202,0,1,0,0,0
PROP_3203,1,0,0,0,0
PROP_3204,0,1,1,0,1
PROP_3205,1,1,0,0,1
PROP_3206,0,1,0,0,1
PROP_3207,0,0,0,0,1
PROP_3208,1,0,1,1,0
PROP_3209,1,0,0,1,1
PROP_3210,1,1,1,0,1
PROP_3211,1,0,1,1,1
PROP_3212,1,0,0,0,1
PROP_3213,0,1,1,0,1
PROP_3214,0,1,1,1,1
PROP_3215,1,1,1,0,1
PROP_3216,0,1,0,0,0
PROP_3217,1,1,0,1,0
PROP_3218,0,1,1,0,1
PROP_3219,1,1,0,1,1
PROP_3220,0,1,0,1,0
PROP_3221,0,1,1,1,0
PROP_3222,1,0,0,1,1
PROP_3223,1,0,0,0,1
PROP_3224,0,1,1,0,0
PROP_3225,1,0,0,0,1
PROP_3226,0,1,0,1,0
PROP_3227,0,0,1,0,1
PROP_3228,1,1,1,1,0
PROP_3229,1,1,0,1,1
PROP_3230,0,0,0,1,0
PROP_3231,1,1,1,1,0
PROP_3232,1,0,0,1,1
PROP_3233,0,0,0,0,1
PROP_3234,0,1,0,1,0
PROP_3235,1,0,1,1,1
PROP_3236,1,1,0,0,0
PROP_3237,1,0,0,0,1
PROP_3238,0,1,1,0,1
PROP_3239,0,1,1,1,0
PROP_3240,0,1,1,0,1
PROP_3241,1,0,1,0,1
PROP_3242,0,0,1,0,1
PROP_3243,1,0,1,1,1
PROP_3244,1,1,1,1,1
PROP_3245,0,0,0,1,0
PROP_3246,0,0,1,0,1
PROP_3247,0,1,1,1,1
PROP_3248,0,0,1,1,0
PROP_3249,1,0,0,1,1
PROP_3250,1,1,1,1,1
PROP_3251,1,0,0,0,0
PROP_3252,1,1,0,1,1
PROP_3253,0,0,1,0,0
PROP_3254,1,1,1,1,1
PROP_3255,0,0,0,1,1
PROP_3256,1,0,0,1,1
PROP_3257,0,0,0,1,1
PROP_3258,0,1,1,1,0
PROP_3259,0,1,0,1,1
PROP_3260,0,0,0,1,0
PROP_3261,0,1,1,0,1
PROP_3262,1,0,1,0,1
PROP_3263,0,0,1,0,0
PROP_3264,1,1,1,1,0
PROP_3265,1,1,1,1,1
PROP_3266,0,1,0,1,1
PROP_3267,1,0,1,0,0
PROP_3268,0,1,1,1,0
PROP_3269,0,0,1,1,1
PROP_3270,0,1,0,1,1
PROP_3271,1,0,1,1,0
PROP_3272,0,1,0,1,1
PROP_3273,0,0,0,0,0
PROP_3274,1,0,0,1,1
PROP_3275,1,1,0,0,1
PROP_3276,1,1,0,1,0
PROP_3277,1,1,1,0,1
